ip_address,lat,lon,timestamp,poi_type_query,cell_id,day,time,daytime
18.52.26.2,46.52578117179067,6.600312404721805,13.41248898143532,restaurant,36,1,13,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,18.331328673823915,bar,88,1,18,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,18.331328673823915,dojo,88,1,18,4.Evening
18.52.26.2,46.56068647997178,6.626962485016818,21.554232923091085,club,88,1,21,5.Night
18.52.26.2,46.56068647997178,6.626962485016818,21.554232923091085,bar,88,1,21,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,35.388150433579895,cafeteria,36,2,11,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,35.388150433579895,restaurant,36,2,11,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,40.42531955508109,club,88,2,16,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,40.42531955508109,dojo,88,2,16,3.Afternoon
18.52.26.2,46.56068647997178,6.626962485016818,44.31459166621606,club,88,2,20,5.Night
18.52.26.2,46.56068647997178,6.626962485016818,44.31459166621606,bar,88,2,20,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,61.12310931476331,cafeteria,36,3,13,3.Afternoon
18.52.26.2,46.52578117179067,6.600312404721805,61.12310931476331,restaurant,36,3,13,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,66.49010227740344,bar,88,3,18,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,66.49010227740344,club,88,3,18,4.Evening
18.52.26.2,46.55781576376344,6.622564169884261,69.06165365345485,club,88,3,21,5.Night
18.52.26.2,46.55781576376344,6.622564169884261,69.06165365345485,cafeteria,88,3,21,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,82.90299593018628,cafeteria,36,4,10,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,82.90299593018628,restaurant,36,4,10,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,90.59917476779395,bar,88,4,18,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,90.59917476779395,cafeteria,88,4,18,4.Evening
18.52.26.2,46.55781576376344,6.622564169884261,92.76076438865256,club,88,4,20,5.Night
18.52.26.2,46.55781576376344,6.622564169884261,92.76076438865256,dojo,88,4,20,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,109.56473347803104,cafeteria,36,5,13,3.Afternoon
18.52.26.2,46.52578117179067,6.600312404721805,109.56473347803104,restaurant,36,5,13,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,111.92057938235328,cafeteria,88,5,15,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,111.92057938235328,dojo,88,5,15,3.Afternoon
18.52.26.2,46.55985266816673,6.62298687983279,118.93712518023052,cafeteria,88,5,22,5.Night
18.52.26.2,46.55985266816673,6.62298687983279,118.93712518023052,dojo,88,5,22,5.Night
18.52.26.2,46.56124732736666,6.623012391353158,129.42464342698196,bar,88,6,9,2.Morning
18.52.26.2,46.55781576376344,6.622564169884261,129.42464342698196,club,88,6,9,2.Morning
18.52.26.2,46.55866641200051,6.627342060851468,129.42464342698196,dojo,88,6,9,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,152.2987294124442,bar,88,7,8,1.Early
18.52.26.2,46.56244863775187,6.6204216517855246,152.2987294124442,club,88,7,8,1.Early
18.52.26.2,46.55866641200051,6.627342060851468,152.2987294124442,cafeteria,88,7,8,1.Early
18.52.26.2,46.53211722983715,6.556877229376345,152.2987294124442,dojo,41,7,8,1.Early
18.52.26.2,46.52578117179067,6.600312404721805,179.142414812174,cafeteria,36,8,11,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,179.142414812174,restaurant,36,8,11,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,186.5455144843868,bar,88,8,18,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,186.5455144843868,club,88,8,18,4.Evening
18.52.26.2,46.55781576376344,6.622564169884261,191.1589474551056,bar,88,8,23,5.Night
18.52.26.2,46.55781576376344,6.622564169884261,191.1589474551056,cafeteria,88,8,23,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,203.42633802869744,cafeteria,36,9,11,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,203.42633802869744,restaurant,36,9,11,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,210.4821979054256,cafeteria,88,9,18,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,210.4821979054256,dojo,88,9,18,4.Evening
18.52.26.2,46.5603811609544,6.623560493977317,214.30990771336025,cafeteria,88,9,22,5.Night
18.52.26.2,46.5603811609544,6.623560493977317,214.30990771336025,bar,88,9,22,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,226.89401112611176,cafeteria,36,10,10,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,226.89401112611176,restaurant,36,10,10,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,233.5590733023111,club,88,10,17,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,233.5590733023111,cafeteria,88,10,17,4.Evening
18.52.26.2,46.55866641200051,6.627342060851468,236.1770518692228,bar,88,10,20,5.Night
18.52.26.2,46.55866641200051,6.627342060851468,236.1770518692228,cafeteria,88,10,20,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,250.8188453061688,cafeteria,36,11,10,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,250.8188453061688,restaurant,36,11,10,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,257.44980750979045,club,88,11,17,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,257.44980750979045,cafeteria,88,11,17,4.Evening
18.52.26.2,46.56025307651261,6.620866060390487,260.4475751122173,dojo,88,11,20,5.Night
18.52.26.2,46.56025307651261,6.620866060390487,260.4475751122173,cafeteria,88,11,20,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,277.61159351137843,cafeteria,36,12,13,3.Afternoon
18.52.26.2,46.52578117179067,6.600312404721805,277.61159351137843,restaurant,36,12,13,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,283.6232434564155,bar,88,12,19,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,283.6232434564155,club,88,12,19,4.Evening
18.52.26.2,46.56025307651261,6.620866060390487,284.9536526538827,club,88,12,20,5.Night
18.52.26.2,46.56025307651261,6.620866060390487,284.9536526538827,bar,88,12,20,5.Night
18.52.26.2,46.56124732736666,6.623012391353158,296.28103475327174,bar,88,13,8,1.Early
18.52.26.2,46.56244863775187,6.6204216517855246,296.28103475327174,cafeteria,88,13,8,1.Early
18.52.26.2,46.56124732736666,6.623012391353158,321.7673039910252,dojo,88,14,9,2.Morning
18.52.26.2,46.56068647997178,6.626962485016818,321.7673039910252,cafeteria,88,14,9,2.Morning
18.52.26.2,46.51441353484351,6.614449417616922,321.7673039910252,club,27,14,9,2.Morning
18.52.26.2,46.54120427353556,6.578272377116883,321.7673039910252,bar,53,14,9,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,347.3296945979084,cafeteria,36,15,11,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,347.3296945979084,restaurant,36,15,11,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,355.3255116717226,cafeteria,88,15,19,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,355.3255116717226,bar,88,15,19,4.Evening
18.52.26.2,46.56244863775187,6.6204216517855246,358.2165118550522,club,88,15,22,5.Night
18.52.26.2,46.56244863775187,6.6204216517855246,358.2165118550522,bar,88,15,22,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,372.3140422543612,cafeteria,36,16,12,3.Afternoon
18.52.26.2,46.52578117179067,6.600312404721805,372.3140422543612,restaurant,36,16,12,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,376.9297538321014,cafeteria,88,16,16,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,376.9297538321014,bar,88,16,16,3.Afternoon
18.52.26.2,46.56244863775187,6.6204216517855246,380.0962565748632,club,88,16,20,5.Night
18.52.26.2,46.56244863775187,6.6204216517855246,380.0962565748632,bar,88,16,20,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,393.0359841950725,cafeteria,36,17,9,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,393.0359841950725,restaurant,36,17,9,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,404.6565078010118,bar,88,17,20,5.Night
18.52.26.2,46.56124732736666,6.623012391353158,404.6565078010118,club,88,17,20,5.Night
18.52.26.2,46.55866641200051,6.627342060851468,405.94139667207065,cafeteria,88,17,21,5.Night
18.52.26.2,46.55866641200051,6.627342060851468,405.94139667207065,dojo,88,17,21,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,419.80445325707456,cafeteria,36,18,11,2.Morning
18.52.26.2,46.52578117179067,6.600312404721805,419.80445325707456,restaurant,36,18,11,2.Morning
18.52.26.2,46.56124732736666,6.623012391353158,426.5293533256133,bar,88,18,18,4.Evening
18.52.26.2,46.56124732736666,6.623012391353158,426.5293533256133,club,88,18,18,4.Evening
18.52.26.2,46.55866641200051,6.627342060851468,428.34060874884153,bar,88,18,20,5.Night
18.52.26.2,46.55866641200051,6.627342060851468,428.34060874884153,dojo,88,18,20,5.Night
18.52.26.2,46.52578117179067,6.600312404721805,444.8620798556927,cafeteria,36,19,12,3.Afternoon
18.52.26.2,46.52578117179067,6.600312404721805,444.8620798556927,restaurant,36,19,12,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,448.95738396696686,dojo,88,19,16,3.Afternoon
18.52.26.2,46.56124732736666,6.623012391353158,448.95738396696686,cafeteria,88,19,16,3.Afternoon
18.52.26.2,46.55985266816673,6.62298687983279,453.5051667605223,dojo,88,19,21,5.Night
18.52.26.2,46.55985266816673,6.62298687983279,453.5051667605223,club,88,19,21,5.Night
18.52.26.2,46.56124732736666,6.623012391353158,464.5454436792403,club,88,20,8,1.Early
18.52.26.2,46.56025307651261,6.620866060390487,464.5454436792403,cafeteria,88,20,8,1.Early
180.226.4.53,46.52217965271469,6.578626016167531,13.057141991866676,cafeteria,33,1,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,13.057141991866676,restaurant,33,1,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,15.719717155480058,dojo,56,1,15,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,15.719717155480058,cafeteria,56,1,15,3.Afternoon
180.226.4.53,46.53835770171049,6.602563627212279,19.824298118175747,gym,56,1,19,4.Evening
180.226.4.53,46.53835770171049,6.602563627212279,19.824298118175747,bar,56,1,19,4.Evening
180.226.4.53,46.52217965271469,6.578626016167531,37.04601039611641,cafeteria,33,2,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,37.04601039611641,restaurant,33,2,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,40.034222856502254,gym,56,2,16,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,40.034222856502254,bar,56,2,16,3.Afternoon
180.226.4.53,46.53563549196545,6.60360171556608,46.19063748645637,cafeteria,56,2,22,5.Night
180.226.4.53,46.53563549196545,6.60360171556608,46.19063748645637,gym,56,2,22,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,60.96111958752019,cafeteria,33,3,12,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,60.96111958752019,restaurant,33,3,12,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,64.70301641589883,gym,56,3,16,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,64.70301641589883,dojo,56,3,16,3.Afternoon
180.226.4.53,46.53851658404155,6.601979469984049,65.44147187151745,dojo,56,3,17,4.Evening
180.226.4.53,46.53851658404155,6.601979469984049,65.44147187151745,bar,56,3,17,4.Evening
180.226.4.53,46.52217965271469,6.578626016167531,85.4104867518948,cafeteria,33,4,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,85.4104867518948,restaurant,33,4,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,87.3961858466823,bar,56,4,15,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,87.3961858466823,dojo,56,4,15,3.Afternoon
180.226.4.53,46.539318537853006,6.607186289538898,93.4943476821873,gym,56,4,21,5.Night
180.226.4.53,46.539318537853006,6.607186289538898,93.4943476821873,dojo,56,4,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,109.68106319674392,cafeteria,33,5,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,109.68106319674392,restaurant,33,5,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,112.24494559541448,gym,56,5,16,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,112.24494559541448,dojo,56,5,16,3.Afternoon
180.226.4.53,46.53795463959577,6.605128263999426,117.75607100957107,bar,56,5,21,5.Night
180.226.4.53,46.53795463959577,6.605128263999426,117.75607100957107,dojo,56,5,21,5.Night
180.226.4.53,46.53572082453432,6.602127381063315,129.80226796844303,gym,56,6,9,2.Morning
180.226.4.53,46.53851658404155,6.601979469984049,129.80226796844303,dojo,56,6,9,2.Morning
180.226.4.53,46.53572082453432,6.602127381063315,152.01086503466146,bar,56,7,8,1.Early
180.226.4.53,46.53563549196545,6.60360171556608,152.01086503466146,dojo,56,7,8,1.Early
180.226.4.53,46.539318537853006,6.607186289538898,152.01086503466146,gym,56,7,8,1.Early
180.226.4.53,46.53851658404155,6.601979469984049,152.01086503466146,cafeteria,56,7,8,1.Early
180.226.4.53,46.52217965271469,6.578626016167531,180.5148670909431,cafeteria,33,8,12,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,180.5148670909431,restaurant,33,8,12,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,184.65572813205696,gym,56,8,16,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,184.65572813205696,dojo,56,8,16,3.Afternoon
180.226.4.53,46.53795463959577,6.605128263999426,190.01235622746628,bar,56,8,22,5.Night
180.226.4.53,46.53795463959577,6.605128263999426,190.01235622746628,gym,56,8,22,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,205.79297384275637,cafeteria,33,9,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,205.79297384275637,restaurant,33,9,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,209.87228319257264,dojo,56,9,17,4.Evening
180.226.4.53,46.53572082453432,6.602127381063315,209.87228319257264,bar,56,9,17,4.Evening
180.226.4.53,46.53563549196545,6.60360171556608,213.104610380888,cafeteria,56,9,21,5.Night
180.226.4.53,46.53563549196545,6.60360171556608,213.104610380888,gym,56,9,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,229.17748079071555,cafeteria,33,10,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,229.17748079071555,restaurant,33,10,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,233.91707834312984,bar,56,10,17,4.Evening
180.226.4.53,46.53572082453432,6.602127381063315,233.91707834312984,dojo,56,10,17,4.Evening
180.226.4.53,46.539318537853006,6.607186289538898,238.7989262546343,gym,56,10,22,5.Night
180.226.4.53,46.539318537853006,6.607186289538898,238.7989262546343,dojo,56,10,22,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,253.0884079337612,cafeteria,33,11,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,253.0884079337612,restaurant,33,11,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,257.0778141866905,gym,56,11,17,4.Evening
180.226.4.53,46.53572082453432,6.602127381063315,257.0778141866905,bar,56,11,17,4.Evening
180.226.4.53,46.53563549196545,6.60360171556608,261.3571615644523,cafeteria,56,11,21,5.Night
180.226.4.53,46.53563549196545,6.60360171556608,261.3571615644523,dojo,56,11,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,276.4129063070962,cafeteria,33,12,12,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,276.4129063070962,restaurant,33,12,12,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,279.2244502631511,bar,56,12,15,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,279.2244502631511,gym,56,12,15,3.Afternoon
180.226.4.53,46.53851658404155,6.601979469984049,285.3168978331174,dojo,56,12,21,5.Night
180.226.4.53,46.53851658404155,6.601979469984049,285.3168978331174,cafeteria,56,12,21,5.Night
180.226.4.53,46.53572082453432,6.602127381063315,296.68439765858983,bar,56,13,8,1.Early
180.226.4.53,46.53563549196545,6.60360171556608,296.68439765858983,cafeteria,56,13,8,1.Early
180.226.4.53,46.53572082453432,6.602127381063315,321.3932664733209,cafeteria,56,14,9,2.Morning
180.226.4.53,46.53835770171049,6.602563627212279,321.3932664733209,gym,56,14,9,2.Morning
180.226.4.53,46.53795463959577,6.605128263999426,321.3932664733209,dojo,56,14,9,2.Morning
180.226.4.53,46.539318537853006,6.607186289538898,321.3932664733209,bar,56,14,9,2.Morning
180.226.4.53,46.52217965271469,6.578626016167531,350.44561695867026,cafeteria,33,15,14,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,350.44561695867026,restaurant,33,15,14,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,350.5889806344362,gym,56,15,14,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,350.5889806344362,dojo,56,15,14,3.Afternoon
180.226.4.53,46.539318537853006,6.607186289538898,357.2576780483621,cafeteria,56,15,21,5.Night
180.226.4.53,46.539318537853006,6.607186289538898,357.2576780483621,dojo,56,15,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,371.3470675670464,cafeteria,33,16,11,2.Morning
180.226.4.53,46.52217965271469,6.578626016167531,371.3470675670464,restaurant,33,16,11,2.Morning
180.226.4.53,46.53572082453432,6.602127381063315,375.7081879730231,gym,56,16,15,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,375.7081879730231,dojo,56,16,15,3.Afternoon
180.226.4.53,46.53851658404155,6.601979469984049,381.41082738498426,bar,56,16,21,5.Night
180.226.4.53,46.53851658404155,6.601979469984049,381.41082738498426,dojo,56,16,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,397.369971124758,cafeteria,33,17,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,397.369971124758,restaurant,33,17,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,399.1466955453507,bar,56,17,15,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,399.1466955453507,cafeteria,56,17,15,3.Afternoon
180.226.4.53,46.53563549196545,6.60360171556608,405.3027256355528,gym,56,17,21,5.Night
180.226.4.53,46.53563549196545,6.60360171556608,405.3027256355528,cafeteria,56,17,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,421.1379688673504,cafeteria,33,18,13,3.Afternoon
180.226.4.53,46.52217965271469,6.578626016167531,421.1379688673504,restaurant,33,18,13,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,424.9951796166966,gym,56,18,16,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,424.9951796166966,cafeteria,56,18,16,3.Afternoon
180.226.4.53,46.53835770171049,6.602563627212279,429.0800640413879,bar,56,18,21,5.Night
180.226.4.53,46.53835770171049,6.602563627212279,429.0800640413879,cafeteria,56,18,21,5.Night
180.226.4.53,46.52217965271469,6.578626016167531,442.8598323107558,cafeteria,33,19,10,2.Morning
180.226.4.53,46.52217965271469,6.578626016167531,442.8598323107558,restaurant,33,19,10,2.Morning
180.226.4.53,46.53572082453432,6.602127381063315,448.6826694308596,gym,56,19,16,3.Afternoon
180.226.4.53,46.53572082453432,6.602127381063315,448.6826694308596,cafeteria,56,19,16,3.Afternoon
180.226.4.53,46.53795463959577,6.605128263999426,454.41545663892015,cafeteria,56,19,22,5.Night
180.226.4.53,46.53795463959577,6.605128263999426,454.41545663892015,dojo,56,19,22,5.Night
180.226.4.53,46.53572082453432,6.602127381063315,464.05733919876144,cafeteria,56,20,8,1.Early
180.226.4.53,46.53835770171049,6.602563627212279,464.05733919876144,bar,56,20,8,1.Early
180.226.4.53,46.53563549196545,6.60360171556608,464.05733919876144,dojo,56,20,8,1.Early
180.226.4.53,46.539318537853006,6.607186289538898,464.05733919876144,gym,56,20,8,1.Early
181.239.94.112,46.53646078474718,6.616016520098503,11.094825686881128,cafeteria,57,1,11,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,11.094825686881128,restaurant,57,1,11,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,18.84717668279213,supermarket,74,1,18,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,18.84717668279213,gym,74,1,18,4.Evening
181.239.94.112,46.554051392505166,6.583896376853933,20.03604234420673,gym,74,1,20,5.Night
181.239.94.112,46.554051392505166,6.583896376853933,20.03604234420673,club,74,1,20,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,35.18147682199616,cafeteria,57,2,11,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,35.18147682199616,restaurant,57,2,11,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,42.85066320760271,cafeteria,74,2,18,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,42.85066320760271,gym,74,2,18,4.Evening
181.239.94.112,46.55095131177136,6.584687767277779,45.84093722533102,cafeteria,74,2,21,5.Night
181.239.94.112,46.55095131177136,6.584687767277779,45.84093722533102,supermarket,74,2,21,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,60.11687598269845,cafeteria,57,3,12,3.Afternoon
181.239.94.112,46.53646078474718,6.616016520098503,60.11687598269845,restaurant,57,3,12,3.Afternoon
181.239.94.112,46.54987279652849,6.582757515785049,65.00960124952145,gym,74,3,17,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,65.00960124952145,club,74,3,17,4.Evening
181.239.94.112,46.55441734505941,6.5864349944406655,68.97902055537631,gym,74,3,20,5.Night
181.239.94.112,46.55441734505941,6.5864349944406655,68.97902055537631,cafeteria,74,3,20,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,84.30649653362129,cafeteria,57,4,12,3.Afternoon
181.239.94.112,46.53646078474718,6.616016520098503,84.30649653362129,restaurant,57,4,12,3.Afternoon
181.239.94.112,46.54987279652849,6.582757515785049,89.68192026915419,cafeteria,74,4,17,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,89.68192026915419,club,74,4,17,4.Evening
181.239.94.112,46.55441734505941,6.5864349944406655,92.62622456317054,club,74,4,20,5.Night
181.239.94.112,46.55441734505941,6.5864349944406655,92.62622456317054,gym,74,4,20,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,107.97961985404804,cafeteria,57,5,11,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,107.97961985404804,restaurant,57,5,11,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,115.22604752707548,club,74,5,19,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,115.22604752707548,gym,74,5,19,4.Evening
181.239.94.112,46.55441734505941,6.5864349944406655,118.33372461720988,supermarket,74,5,22,5.Night
181.239.94.112,46.55441734505941,6.5864349944406655,118.33372461720988,gym,74,5,22,5.Night
181.239.94.112,46.54987279652849,6.582757515785049,129.74716530375818,cafeteria,74,6,9,2.Morning
181.239.94.112,46.55095131177136,6.584687767277779,129.74716530375818,club,74,6,9,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,153.2737339198583,club,74,7,9,2.Morning
181.239.94.112,46.55441734505941,6.5864349944406655,153.2737339198583,cafeteria,74,7,9,2.Morning
181.239.94.112,46.55095131177136,6.584687767277779,153.2737339198583,gym,74,7,9,2.Morning
181.239.94.112,46.50170108950039,6.597372493088931,153.2737339198583,supermarket,5,7,9,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,179.41673959507503,cafeteria,57,8,11,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,179.41673959507503,restaurant,57,8,11,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,187.01353282723983,gym,74,8,19,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,187.01353282723983,supermarket,74,8,19,4.Evening
181.239.94.112,46.55233420791458,6.580213015411177,189.29471405058047,supermarket,74,8,21,5.Night
181.239.94.112,46.55233420791458,6.580213015411177,189.29471405058047,club,74,8,21,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,203.69824278478865,cafeteria,57,9,11,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,203.69824278478865,restaurant,57,9,11,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,211.09936898917616,club,74,9,19,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,211.09936898917616,gym,74,9,19,4.Evening
181.239.94.112,46.55441734505941,6.5864349944406655,211.69572246644665,supermarket,74,9,19,4.Evening
181.239.94.112,46.55441734505941,6.5864349944406655,211.69572246644665,cafeteria,74,9,19,4.Evening
181.239.94.112,46.53646078474718,6.616016520098503,230.37593629654037,cafeteria,57,10,14,3.Afternoon
181.239.94.112,46.53646078474718,6.616016520098503,230.37593629654037,restaurant,57,10,14,3.Afternoon
181.239.94.112,46.54987279652849,6.582757515785049,235.3945674501672,club,74,10,19,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,235.3945674501672,supermarket,74,10,19,4.Evening
181.239.94.112,46.55233420791458,6.580213015411177,237.59822119835516,club,74,10,21,5.Night
181.239.94.112,46.55233420791458,6.580213015411177,237.59822119835516,cafeteria,74,10,21,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,250.90502062034372,cafeteria,57,11,10,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,250.90502062034372,restaurant,57,11,10,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,258.3213900088284,club,74,11,18,4.Evening
181.239.94.112,46.54987279652849,6.582757515785049,258.3213900088284,cafeteria,74,11,18,4.Evening
181.239.94.112,46.55441734505941,6.5864349944406655,262.1050942458822,supermarket,74,11,22,5.Night
181.239.94.112,46.55441734505941,6.5864349944406655,262.1050942458822,cafeteria,74,11,22,5.Night
181.239.94.112,46.53646078474718,6.616016520098503,275.74562269488604,cafeteria,57,12,11,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,275.74562269488604,restaurant,57,12,11,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,284.31525189028133,gym,74,12,20,5.Night
181.239.94.112,46.54987279652849,6.582757515785049,284.31525189028133,supermarket,74,12,20,5.Night
181.239.94.112,46.554051392505166,6.583896376853933,285.90565543964226,supermarket,74,12,21,5.Night
181.239.94.112,46.554051392505166,6.583896376853933,285.90565543964226,gym,74,12,21,5.Night
181.239.94.112,46.54987279652849,6.582757515785049,296.55702847425016,supermarket,74,13,8,1.Early
181.239.94.112,46.55233420791458,6.580213015411177,296.55702847425016,cafeteria,74,13,8,1.Early
181.239.94.112,46.55095131177136,6.584687767277779,296.55702847425016,club,74,13,8,1.Early
181.239.94.112,46.55441734505941,6.5864349944406655,296.55702847425016,gym,74,13,8,1.Early
181.239.94.112,46.54987279652849,6.582757515785049,320.7610416700887,club,74,14,8,1.Early
181.239.94.112,46.55441734505941,6.5864349944406655,320.7610416700887,cafeteria,74,14,8,1.Early
181.239.94.112,46.55095131177136,6.584687767277779,320.7610416700887,gym,74,14,8,1.Early
181.239.94.112,46.54373114737136,6.565583395864785,320.7610416700887,supermarket,62,14,8,1.Early
181.239.94.112,46.53646078474718,6.616016520098503,346.4832476126854,cafeteria,57,15,10,2.Morning
181.239.94.112,46.53646078474718,6.616016520098503,346.4832476126854,restaurant,57,15,10,2.Morning
181.239.94.112,46.54987279652849,6.582757515785049,355.9490875928979,gym,74,15,19,4.Evening
