,ip_address,lat,lon,timestamp,poi_type_query,cell_id,day,time,daytime
16714,24.103.222.44,46.56701747735918,6.591801984405611,403.1414792620762,cafeteria,95,17,19,4.Evening
16715,24.103.222.44,46.56701747735918,6.591801984405611,403.1414792620762,gym,95,17,19,4.Evening
16716,24.103.222.44,46.53647787290877,6.580334460506644,420.9658891741477,cafeteria,54,18,12,3.Afternoon
16717,24.103.222.44,46.53647787290877,6.580334460506644,420.9658891741477,restaurant,54,18,12,3.Afternoon
16718,24.103.222.44,46.56701747735918,6.591801984405611,427.5709124370836,restaurant,95,18,19,4.Evening
16719,24.103.222.44,46.56701747735918,6.591801984405611,427.5709124370836,bar,95,18,19,4.Evening
16720,24.103.222.44,46.56674178586452,6.5940861190615125,428.1074630587951,restaurant,95,18,20,5.Night
16721,24.103.222.44,46.56674178586452,6.5940861190615125,428.1074630587951,bar,95,18,20,5.Night
16722,24.103.222.44,46.53647787290877,6.580334460506644,446.104946320442,cafeteria,54,19,14,3.Afternoon
16723,24.103.222.44,46.53647787290877,6.580334460506644,446.104946320442,restaurant,54,19,14,3.Afternoon
16724,24.103.222.44,46.56701747735918,6.591801984405611,451.1609118071258,restaurant,95,19,19,4.Evening
16725,24.103.222.44,46.56701747735918,6.591801984405611,451.1609118071258,cafeteria,95,19,19,4.Evening
16726,24.103.222.44,46.5638488106658,6.594140662382369,453.0103679493489,cafeteria,95,19,21,5.Night
16727,24.103.222.44,46.5638488106658,6.594140662382369,453.0103679493489,gym,95,19,21,5.Night
16728,24.103.222.44,46.56701747735918,6.591801984405611,465.1485689110971,restaurant,95,20,9,2.Morning
16729,24.103.222.44,46.56619195380561,6.59829167944087,465.1485689110971,gym,95,20,9,2.Morning
12979,240.166.18.225,46.541133184348,6.597673448354418,12.388387607898414,cafeteria,55,1,12,3.Afternoon
12980,240.166.18.225,46.541133184348,6.597673448354418,12.388387607898414,restaurant,55,1,12,3.Afternoon
12981,240.166.18.225,46.563529110172986,6.610314288949249,16.709386170091385,cafeteria,97,1,16,3.Afternoon
12982,240.166.18.225,46.563529110172986,6.610314288949249,16.709386170091385,club,97,1,16,3.Afternoon
12983,240.166.18.225,46.56793392871534,6.610247371519883,19.02684643068716,cafeteria,97,1,19,4.Evening
12984,240.166.18.225,46.56793392871534,6.610247371519883,19.02684643068716,bar,97,1,19,4.Evening
12985,240.166.18.225,46.541133184348,6.597673448354418,35.06821929965686,cafeteria,55,2,11,2.Morning
12986,240.166.18.225,46.541133184348,6.597673448354418,35.06821929965686,restaurant,55,2,11,2.Morning
12987,240.166.18.225,46.563529110172986,6.610314288949249,41.55269647818763,restaurant,97,2,17,4.Evening
12988,240.166.18.225,46.563529110172986,6.610314288949249,41.55269647818763,club,97,2,17,4.Evening
12989,240.166.18.225,46.56944137162869,6.6159692496715135,43.89554975343776,cafeteria,97,2,19,4.Evening
12990,240.166.18.225,46.56944137162869,6.6159692496715135,43.89554975343776,restaurant,97,2,19,4.Evening
12991,240.166.18.225,46.541133184348,6.597673448354418,61.20972781944096,cafeteria,55,3,13,3.Afternoon
12992,240.166.18.225,46.541133184348,6.597673448354418,61.20972781944096,restaurant,55,3,13,3.Afternoon
12993,240.166.18.225,46.563529110172986,6.610314288949249,65.23116975665195,bar,97,3,17,4.Evening
12994,240.166.18.225,46.563529110172986,6.610314288949249,65.23116975665195,restaurant,97,3,17,4.Evening
12995,240.166.18.225,46.56944137162869,6.6159692496715135,65.88749351283866,bar,97,3,17,4.Evening
12996,240.166.18.225,46.56944137162869,6.6159692496715135,65.88749351283866,cafeteria,97,3,17,4.Evening
12997,240.166.18.225,46.541133184348,6.597673448354418,83.97291356677438,cafeteria,55,4,11,2.Morning
12998,240.166.18.225,46.541133184348,6.597673448354418,83.97291356677438,restaurant,55,4,11,2.Morning
12999,240.166.18.225,46.563529110172986,6.610314288949249,90.724676732355,club,97,4,18,4.Evening
13000,240.166.18.225,46.563529110172986,6.610314288949249,90.724676732355,cafeteria,97,4,18,4.Evening
13001,240.166.18.225,46.56446086400098,6.614012003451464,92.3148314383989,cafeteria,97,4,20,5.Night
13002,240.166.18.225,46.56446086400098,6.614012003451464,92.3148314383989,club,97,4,20,5.Night
13003,240.166.18.225,46.541133184348,6.597673448354418,107.78540728430568,cafeteria,55,5,11,2.Morning
13004,240.166.18.225,46.541133184348,6.597673448354418,107.78540728430568,restaurant,55,5,11,2.Morning
13005,240.166.18.225,46.563529110172986,6.610314288949249,112.88435088289472,bar,97,5,16,3.Afternoon
13006,240.166.18.225,46.563529110172986,6.610314288949249,112.88435088289472,restaurant,97,5,16,3.Afternoon
13007,240.166.18.225,46.56944137162869,6.6159692496715135,112.8166684693808,restaurant,97,5,16,3.Afternoon
13008,240.166.18.225,46.56944137162869,6.6159692496715135,112.8166684693808,bar,97,5,16,3.Afternoon
13009,240.166.18.225,46.563529110172986,6.610314288949249,129.8591588804228,cafeteria,97,6,9,2.Morning
13010,240.166.18.225,46.56446086400098,6.614012003451464,129.8591588804228,restaurant,97,6,9,2.Morning
13011,240.166.18.225,46.563529110172986,6.610314288949249,152.9045869229516,restaurant,97,7,8,1.Early
13012,240.166.18.225,46.56944137162869,6.6159692496715135,152.9045869229516,bar,97,7,8,1.Early
13013,240.166.18.225,46.56529386107807,6.613090344274911,152.9045869229516,club,97,7,8,1.Early
13014,240.166.18.225,46.541133184348,6.597673448354418,180.50978926484248,cafeteria,55,8,12,3.Afternoon
13015,240.166.18.225,46.541133184348,6.597673448354418,180.50978926484248,restaurant,55,8,12,3.Afternoon
13018,240.166.18.225,46.56446086400098,6.614012003451464,184.3321563219752,cafeteria,97,8,16,3.Afternoon
13019,240.166.18.225,46.56446086400098,6.614012003451464,184.3321563219752,club,97,8,16,3.Afternoon
13016,240.166.18.225,46.563529110172986,6.610314288949249,187.94727716840032,club,97,8,19,4.Evening
13017,240.166.18.225,46.563529110172986,6.610314288949249,187.94727716840032,cafeteria,97,8,19,4.Evening
13020,240.166.18.225,46.541133184348,6.597673448354418,204.6142690687901,cafeteria,55,9,12,3.Afternoon
13021,240.166.18.225,46.541133184348,6.597673448354418,204.6142690687901,restaurant,55,9,12,3.Afternoon
13024,240.166.18.225,46.56793392871534,6.610247371519883,210.2505120604997,club,97,9,18,4.Evening
13025,240.166.18.225,46.56793392871534,6.610247371519883,210.2505120604997,cafeteria,97,9,18,4.Evening
13022,240.166.18.225,46.563529110172986,6.610314288949249,211.12170628373,cafeteria,97,9,19,4.Evening
13023,240.166.18.225,46.563529110172986,6.610314288949249,211.12170628373,club,97,9,19,4.Evening
13026,240.166.18.225,46.541133184348,6.597673448354418,227.09492936964443,cafeteria,55,10,11,2.Morning
13027,240.166.18.225,46.541133184348,6.597673448354418,227.09492936964443,restaurant,55,10,11,2.Morning
13030,240.166.18.225,46.56446086400098,6.614012003451464,231.99249969671413,club,97,10,15,3.Afternoon
13031,240.166.18.225,46.56446086400098,6.614012003451464,231.99249969671413,restaurant,97,10,15,3.Afternoon
13028,240.166.18.225,46.563529110172986,6.610314288949249,235.6473817248501,club,97,10,19,4.Evening
13029,240.166.18.225,46.563529110172986,6.610314288949249,235.6473817248501,cafeteria,97,10,19,4.Evening
13032,240.166.18.225,46.541133184348,6.597673448354418,250.8190408322333,cafeteria,55,11,10,2.Morning
13033,240.166.18.225,46.541133184348,6.597673448354418,250.8190408322333,restaurant,55,11,10,2.Morning
13036,240.166.18.225,46.56446086400098,6.614012003451464,256.562790244333,cafeteria,97,11,16,3.Afternoon
13037,240.166.18.225,46.56446086400098,6.614012003451464,256.562790244333,bar,97,11,16,3.Afternoon
13034,240.166.18.225,46.563529110172986,6.610314288949249,257.1442865404938,bar,97,11,17,4.Evening
13035,240.166.18.225,46.563529110172986,6.610314288949249,257.1442865404938,cafeteria,97,11,17,4.Evening
13038,240.166.18.225,46.541133184348,6.597673448354418,276.3977698034162,cafeteria,55,12,12,3.Afternoon
13039,240.166.18.225,46.541133184348,6.597673448354418,276.3977698034162,restaurant,55,12,12,3.Afternoon
13042,240.166.18.225,46.56472247373463,6.613406559071218,281.31188889025105,bar,97,12,17,4.Evening
13043,240.166.18.225,46.56472247373463,6.613406559071218,281.31188889025105,restaurant,97,12,17,4.Evening
13040,240.166.18.225,46.563529110172986,6.610314288949249,282.1221404702413,cafeteria,97,12,18,4.Evening
13041,240.166.18.225,46.563529110172986,6.610314288949249,282.1221404702413,club,97,12,18,4.Evening
13044,240.166.18.225,46.563529110172986,6.610314288949249,297.3805514983386,club,97,13,9,2.Morning
13045,240.166.18.225,46.56793392871534,6.610247371519883,297.3805514983386,restaurant,97,13,9,2.Morning
13046,240.166.18.225,46.56944137162869,6.6159692496715135,297.3805514983386,bar,97,13,9,2.Morning
13047,240.166.18.225,46.563529110172986,6.610314288949249,321.3455563482328,restaurant,97,14,9,2.Morning
13048,240.166.18.225,46.56944137162869,6.6159692496715135,321.3455563482328,bar,97,14,9,2.Morning
13049,240.166.18.225,46.541133184348,6.597673448354418,348.1814429103873,cafeteria,55,15,12,3.Afternoon
13050,240.166.18.225,46.541133184348,6.597673448354418,348.1814429103873,restaurant,55,15,12,3.Afternoon
13051,240.166.18.225,46.563529110172986,6.610314288949249,354.2713370801411,restaurant,97,15,18,4.Evening
13052,240.166.18.225,46.563529110172986,6.610314288949249,354.2713370801411,bar,97,15,18,4.Evening
13053,240.166.18.225,46.56944137162869,6.6159692496715135,355.8151849594871,restaurant,97,15,19,4.Evening
13054,240.166.18.225,46.56944137162869,6.6159692496715135,355.8151849594871,bar,97,15,19,4.Evening
13055,240.166.18.225,46.541133184348,6.597673448354418,371.8707708263686,cafeteria,55,16,11,2.Morning
13056,240.166.18.225,46.541133184348,6.597673448354418,371.8707708263686,restaurant,55,16,11,2.Morning
13057,240.166.18.225,46.563529110172986,6.610314288949249,378.31045473384063,cafeteria,97,16,18,4.Evening
13058,240.166.18.225,46.563529110172986,6.610314288949249,378.31045473384063,bar,97,16,18,4.Evening
13059,240.166.18.225,46.56446086400098,6.614012003451464,379.02092871919695,restaurant,97,16,19,4.Evening
13060,240.166.18.225,46.56446086400098,6.614012003451464,379.02092871919695,cafeteria,97,16,19,4.Evening
13061,240.166.18.225,46.541133184348,6.597673448354418,395.870689939853,cafeteria,55,17,11,2.Morning
13062,240.166.18.225,46.541133184348,6.597673448354418,395.870689939853,restaurant,55,17,11,2.Morning
13063,240.166.18.225,46.563529110172986,6.610314288949249,402.5406500032488,club,97,17,18,4.Evening
13064,240.166.18.225,46.563529110172986,6.610314288949249,402.5406500032488,bar,97,17,18,4.Evening
13065,240.166.18.225,46.56472247373463,6.613406559071218,402.4545756680553,club,97,17,18,4.Evening
13066,240.166.18.225,46.56472247373463,6.613406559071218,402.4545756680553,restaurant,97,17,18,4.Evening
13067,240.166.18.225,46.541133184348,6.597673448354418,419.4465382505676,cafeteria,55,18,11,2.Morning
13068,240.166.18.225,46.541133184348,6.597673448354418,419.4465382505676,restaurant,55,18,11,2.Morning
13069,240.166.18.225,46.563529110172986,6.610314288949249,426.7734231460639,bar,97,18,18,4.Evening
13070,240.166.18.225,46.563529110172986,6.610314288949249,426.7734231460639,restaurant,97,18,18,4.Evening
13071,240.166.18.225,46.56529386107807,6.613090344274911,427.0592261594263,restaurant,97,18,19,4.Evening
13072,240.166.18.225,46.56529386107807,6.613090344274911,427.0592261594263,club,97,18,19,4.Evening
13073,240.166.18.225,46.541133184348,6.597673448354418,443.7158018442224,cafeteria,55,19,11,2.Morning
13074,240.166.18.225,46.541133184348,6.597673448354418,443.7158018442224,restaurant,55,19,11,2.Morning
13075,240.166.18.225,46.563529110172986,6.610314288949249,449.11358631844536,bar,97,19,17,4.Evening
13076,240.166.18.225,46.563529110172986,6.610314288949249,449.11358631844536,restaurant,97,19,17,4.Evening
13077,240.166.18.225,46.56944137162869,6.6159692496715135,450.0821393731309,cafeteria,97,19,18,4.Evening
13078,240.166.18.225,46.56944137162869,6.6159692496715135,450.0821393731309,club,97,19,18,4.Evening
13079,240.166.18.225,46.563529110172986,6.610314288949249,465.63748201670944,bar,97,20,9,2.Morning
13080,240.166.18.225,46.56529386107807,6.613090344274911,465.63748201670944,cafeteria,97,20,9,2.Morning
18054,242.216.225.78,46.53976081739804,6.574063213164034,10.465676622268932,cafeteria,53,1,10,2.Morning
18055,242.216.225.78,46.53976081739804,6.574063213164034,10.465676622268932,restaurant,53,1,10,2.Morning
18056,242.216.225.78,46.56920952755545,6.64953112929113,18.741835289772443,cafeteria,100,1,18,4.Evening
18057,242.216.225.78,46.56920952755545,6.64953112929113,18.741835289772443,gym,100,1,18,4.Evening
18058,242.216.225.78,46.56548607015575,6.649854303084311,21.861348451871272,gym,100,1,21,5.Night
18059,242.216.225.78,46.56548607015575,6.649854303084311,21.861348451871272,dojo,100,1,21,5.Night
18060,242.216.225.78,46.53976081739804,6.574063213164034,36.501608692257165,cafeteria,53,2,12,3.Afternoon
18061,242.216.225.78,46.53976081739804,6.574063213164034,36.501608692257165,restaurant,53,2,12,3.Afternoon
18062,242.216.225.78,46.56920952755545,6.64953112929113,44.92311347387617,gym,100,2,20,5.Night
18063,242.216.225.78,46.56920952755545,6.64953112929113,44.92311347387617,dojo,100,2,20,5.Night
18064,242.216.225.78,46.56596058841714,6.642228369125065,46.39486180978014,bar,100,2,22,5.Night
18065,242.216.225.78,46.56596058841714,6.642228369125065,46.39486180978014,gym,100,2,22,5.Night
18066,242.216.225.78,46.53976081739804,6.574063213164034,59.40700358131388,cafeteria,53,3,11,2.Morning
18067,242.216.225.78,46.53976081739804,6.574063213164034,59.40700358131388,restaurant,53,3,11,2.Morning
18070,242.216.225.78,46.56529045262247,6.640854707783856,66.03932325387424,dojo,100,3,18,4.Evening
18071,242.216.225.78,46.56529045262247,6.640854707783856,66.03932325387424,cafeteria,100,3,18,4.Evening
18068,242.216.225.78,46.56920952755545,6.64953112929113,67.11801859490474,gym,100,3,19,4.Evening
18069,242.216.225.78,46.56920952755545,6.64953112929113,67.11801859490474,bar,100,3,19,4.Evening
18072,242.216.225.78,46.53976081739804,6.574063213164034,83.63515523996355,cafeteria,53,4,11,2.Morning
18073,242.216.225.78,46.53976081739804,6.574063213164034,83.63515523996355,restaurant,53,4,11,2.Morning
18074,242.216.225.78,46.56920952755545,6.64953112929113,92.7758293778918,cafeteria,100,4,20,5.Night
18075,242.216.225.78,46.56920952755545,6.64953112929113,92.7758293778918,bar,100,4,20,5.Night
18076,242.216.225.78,46.56404670949558,6.64024986552269,94.1477743955024,bar,100,4,22,5.Night
18077,242.216.225.78,46.56404670949558,6.64024986552269,94.1477743955024,cafeteria,100,4,22,5.Night
18078,242.216.225.78,46.53976081739804,6.574063213164034,107.283212221423,cafeteria,53,5,11,2.Morning
18079,242.216.225.78,46.53976081739804,6.574063213164034,107.283212221423,restaurant,53,5,11,2.Morning
18080,242.216.225.78,46.56920952755545,6.64953112929113,115.25426831656318,cafeteria,100,5,19,4.Evening
18081,242.216.225.78,46.56920952755545,6.64953112929113,115.25426831656318,gym,100,5,19,4.Evening
18082,242.216.225.78,46.56548607015575,6.649854303084311,115.02892210837048,dojo,100,5,19,4.Evening
18083,242.216.225.78,46.56548607015575,6.649854303084311,115.02892210837048,cafeteria,100,5,19,4.Evening
18084,242.216.225.78,46.56920952755545,6.64953112929113,129.85597227628614,bar,100,6,9,2.Morning
18085,242.216.225.78,46.56529045262247,6.640854707783856,129.85597227628614,gym,100,6,9,2.Morning
18086,242.216.225.78,46.56596058841714,6.642228369125065,129.85597227628614,cafeteria,100,6,9,2.Morning
18087,242.216.225.78,46.56548607015575,6.649854303084311,129.85597227628614,dojo,100,6,9,2.Morning
18088,242.216.225.78,46.56920952755545,6.64953112929113,152.91865879283156,bar,100,7,8,1.Early
18089,242.216.225.78,46.56529045262247,6.640854707783856,152.91865879283156,cafeteria,100,7,8,1.Early
18090,242.216.225.78,46.53976081739804,6.574063213164034,180.4098619189513,cafeteria,53,8,12,3.Afternoon
18091,242.216.225.78,46.53976081739804,6.574063213164034,180.4098619189513,restaurant,53,8,12,3.Afternoon
18092,242.216.225.78,46.56920952755545,6.64953112929113,186.8425739816964,cafeteria,100,8,18,4.Evening
18093,242.216.225.78,46.56920952755545,6.64953112929113,186.8425739816964,dojo,100,8,18,4.Evening
18094,242.216.225.78,46.56548607015575,6.649854303084311,189.8984778638101,dojo,100,8,21,5.Night
18095,242.216.225.78,46.56548607015575,6.649854303084311,189.8984778638101,cafeteria,100,8,21,5.Night
18096,242.216.225.78,46.53976081739804,6.574063213164034,203.99206546394973,cafeteria,53,9,11,2.Morning
18097,242.216.225.78,46.53976081739804,6.574063213164034,203.99206546394973,restaurant,53,9,11,2.Morning
18098,242.216.225.78,46.56920952755545,6.64953112929113,212.42430154646956,gym,100,9,20,5.Night
18099,242.216.225.78,46.56920952755545,6.64953112929113,212.42430154646956,cafeteria,100,9,20,5.Night
18100,242.216.225.78,46.56548607015575,6.649854303084311,213.4170034810504,gym,100,9,21,5.Night
18101,242.216.225.78,46.56548607015575,6.649854303084311,213.4170034810504,bar,100,9,21,5.Night
18102,242.216.225.78,46.53976081739804,6.574063213164034,228.13840738725017,cafeteria,53,10,12,3.Afternoon
18103,242.216.225.78,46.53976081739804,6.574063213164034,228.13840738725017,restaurant,53,10,12,3.Afternoon
18104,242.216.225.78,46.56920952755545,6.64953112929113,235.7149099295238,gym,100,10,19,4.Evening
18105,242.216.225.78,46.56920952755545,6.64953112929113,235.7149099295238,bar,100,10,19,4.Evening
18106,242.216.225.78,46.56529045262247,6.640854707783856,238.3155289670112,gym,100,10,22,5.Night
18107,242.216.225.78,46.56529045262247,6.640854707783856,238.3155289670112,dojo,100,10,22,5.Night
18108,242.216.225.78,46.53976081739804,6.574063213164034,251.3641911241569,cafeteria,53,11,11,2.Morning
18109,242.216.225.78,46.53976081739804,6.574063213164034,251.3641911241569,restaurant,53,11,11,2.Morning
18110,242.216.225.78,46.56920952755545,6.64953112929113,258.5995952021757,dojo,100,11,18,4.Evening
18111,242.216.225.78,46.56920952755545,6.64953112929113,258.5995952021757,bar,100,11,18,4.Evening
18112,242.216.225.78,46.56404670949558,6.64024986552269,261.3859873123806,bar,100,11,21,5.Night
18113,242.216.225.78,46.56404670949558,6.64024986552269,261.3859873123806,dojo,100,11,21,5.Night
18114,242.216.225.78,46.53976081739804,6.574063213164034,276.1195481732037,cafeteria,53,12,12,3.Afternoon
18115,242.216.225.78,46.53976081739804,6.574063213164034,276.1195481732037,restaurant,53,12,12,3.Afternoon
18118,242.216.225.78,46.56529045262247,6.640854707783856,283.1544128055294,gym,100,12,19,4.Evening
18119,242.216.225.78,46.56529045262247,6.640854707783856,283.1544128055294,dojo,100,12,19,4.Evening
18116,242.216.225.78,46.56920952755545,6.64953112929113,284.0349767060968,bar,100,12,20,5.Night
18117,242.216.225.78,46.56920952755545,6.64953112929113,284.0349767060968,cafeteria,100,12,20,5.Night
18120,242.216.225.78,46.56920952755545,6.64953112929113,296.8025319611174,bar,100,13,8,1.Early
18121,242.216.225.78,46.56404670949558,6.64024986552269,296.8025319611174,dojo,100,13,8,1.Early
18122,242.216.225.78,46.50183845599772,6.646603594454618,296.8025319611174,gym,10,13,8,1.Early
18123,242.216.225.78,46.536330840129736,6.61717881704941,296.8025319611174,cafeteria,57,13,8,1.Early
18124,242.216.225.78,46.56920952755545,6.64953112929113,321.44896533163444,gym,100,14,9,2.Morning
18125,242.216.225.78,46.56596058841714,6.642228369125065,321.44896533163444,dojo,100,14,9,2.Morning
18126,242.216.225.78,46.55457571533505,6.565985849465906,321.44896533163444,bar,72,14,9,2.Morning
18127,242.216.225.78,46.53014042124427,6.589839741187929,321.44896533163444,cafeteria,44,14,9,2.Morning
18128,242.216.225.78,46.53976081739804,6.574063213164034,346.041559529763,cafeteria,53,15,10,2.Morning
18129,242.216.225.78,46.53976081739804,6.574063213164034,346.041559529763,restaurant,53,15,10,2.Morning
18130,242.216.225.78,46.56920952755545,6.64953112929113,355.2213768486937,cafeteria,100,15,19,4.Evening
18131,242.216.225.78,46.56920952755545,6.64953112929113,355.2213768486937,bar,100,15,19,4.Evening
18132,242.216.225.78,46.56404670949558,6.64024986552269,355.78938751010537,cafeteria,100,15,19,4.Evening
18133,242.216.225.78,46.56404670949558,6.64024986552269,355.78938751010537,bar,100,15,19,4.Evening
18134,242.216.225.78,46.53976081739804,6.574063213164034,372.73686337941024,cafeteria,53,16,12,3.Afternoon
18135,242.216.225.78,46.53976081739804,6.574063213164034,372.73686337941024,restaurant,53,16,12,3.Afternoon
18136,242.216.225.78,46.56920952755545,6.64953112929113,378.6877722029764,cafeteria,100,16,18,4.Evening
18137,242.216.225.78,46.56920952755545,6.64953112929113,378.6877722029764,dojo,100,16,18,4.Evening
18138,242.216.225.78,46.56548607015575,6.649854303084311,380.25723000504576,cafeteria,100,16,20,5.Night
18139,242.216.225.78,46.56548607015575,6.649854303084311,380.25723000504576,gym,100,16,20,5.Night
18140,242.216.225.78,46.53976081739804,6.574063213164034,394.648438170386,cafeteria,53,17,10,2.Morning
18141,242.216.225.78,46.53976081739804,6.574063213164034,394.648438170386,restaurant,53,17,10,2.Morning
18142,242.216.225.78,46.56920952755545,6.64953112929113,402.487859782233,dojo,100,17,18,4.Evening
18143,242.216.225.78,46.56920952755545,6.64953112929113,402.487859782233,gym,100,17,18,4.Evening
18144,242.216.225.78,46.56596058841714,6.642228369125065,404.3067302521828,gym,100,17,20,5.Night
18145,242.216.225.78,46.56596058841714,6.642228369125065,404.3067302521828,dojo,100,17,20,5.Night
18146,242.216.225.78,46.53976081739804,6.574063213164034,417.8998813393597,cafeteria,53,18,9,2.Morning
18147,242.216.225.78,46.53976081739804,6.574063213164034,417.8998813393597,restaurant,53,18,9,2.Morning
18148,242.216.225.78,46.56920952755545,6.64953112929113,425.5306580754593,dojo,100,18,17,4.Evening
18149,242.216.225.78,46.56920952755545,6.64953112929113,425.5306580754593,cafeteria,100,18,17,4.Evening
18150,242.216.225.78,46.56548607015575,6.649854303084311,429.7622124372286,cafeteria,100,18,21,5.Night
18151,242.216.225.78,46.56548607015575,6.649854303084311,429.7622124372286,gym,100,18,21,5.Night
18152,242.216.225.78,46.53976081739804,6.574063213164034,445.0494768338202,cafeteria,53,19,13,3.Afternoon
18153,242.216.225.78,46.53976081739804,6.574063213164034,445.0494768338202,restaurant,53,19,13,3.Afternoon
18154,242.216.225.78,46.56920952755545,6.64953112929113,451.75525362223857,gym,100,19,19,4.Evening
18155,242.216.225.78,46.56920952755545,6.64953112929113,451.75525362223857,dojo,100,19,19,4.Evening
18156,242.216.225.78,46.56596058841714,6.642228369125065,453.2907680596802,gym,100,19,21,5.Night
18157,242.216.225.78,46.56596058841714,6.642228369125065,453.2907680596802,cafeteria,100,19,21,5.Night
18158,242.216.225.78,46.56920952755545,6.64953112929113,464.33862142900426,cafeteria,100,20,8,1.Early
18159,242.216.225.78,46.56548607015575,6.649854303084311,464.33862142900426,gym,100,20,8,1.Early
18160,242.216.225.78,46.56596058841714,6.642228369125065,464.33862142900426,bar,100,20,8,1.Early
18161,242.216.225.78,46.56529045262247,6.640854707783856,464.33862142900426,dojo,100,20,8,1.Early
102,244.190.169.115,46.540782352683166,6.5918965877586055,12.275684369350918,cafeteria,55,1,12,3.Afternoon
103,244.190.169.115,46.540782352683166,6.5918965877586055,12.275684369350918,restaurant,55,1,12,3.Afternoon
104,244.190.169.115,46.54798944925552,6.645860365522411,16.274978009016547,cafeteria,70,1,16,3.Afternoon
105,244.190.169.115,46.54798944925552,6.645860365522411,16.274978009016547,club,70,1,16,3.Afternoon
106,244.190.169.115,46.54772014845813,6.649023102470785,22.606377069392465,bar,70,1,22,5.Night
107,244.190.169.115,46.54772014845813,6.649023102470785,22.606377069392465,cafeteria,70,1,22,5.Night
108,244.190.169.115,46.540782352683166,6.5918965877586055,37.73644091982727,cafeteria,55,2,13,3.Afternoon
109,244.190.169.115,46.540782352683166,6.5918965877586055,37.73644091982727,restaurant,55,2,13,3.Afternoon
110,244.190.169.115,46.54798944925552,6.645860365522411,41.004315176764834,club,70,2,17,4.Evening
111,244.190.169.115,46.54798944925552,6.645860365522411,41.004315176764834,bar,70,2,17,4.Evening
112,244.190.169.115,46.54637046724508,6.649892848816985,46.67683080860341,supermarket,70,2,22,5.Night
113,244.190.169.115,46.54637046724508,6.649892848816985,46.67683080860341,bar,70,2,22,5.Night
114,244.190.169.115,46.540782352683166,6.5918965877586055,60.23047584134368,cafeteria,55,3,12,3.Afternoon
115,244.190.169.115,46.540782352683166,6.5918965877586055,60.23047584134368,restaurant,55,3,12,3.Afternoon
116,244.190.169.115,46.54798944925552,6.645860365522411,65.53214182342282,bar,70,3,17,4.Evening
117,244.190.169.115,46.54798944925552,6.645860365522411,65.53214182342282,supermarket,70,3,17,4.Evening
118,244.190.169.115,46.546508968736966,6.646213622490748,68.22331800399714,supermarket,70,3,20,5.Night
119,244.190.169.115,46.546508968736966,6.646213622490748,68.22331800399714,bar,70,3,20,5.Night
120,244.190.169.115,46.540782352683166,6.5918965877586055,86.26712529702381,cafeteria,55,4,14,3.Afternoon
121,244.190.169.115,46.540782352683166,6.5918965877586055,86.26712529702381,restaurant,55,4,14,3.Afternoon
122,244.190.169.115,46.54798944925552,6.645860365522411,90.40236366435973,cafeteria,70,4,18,4.Evening
123,244.190.169.115,46.54798944925552,6.645860365522411,90.40236366435973,club,70,4,18,4.Evening
124,244.190.169.115,46.54718692793925,6.648468571463564,92.55967240635287,cafeteria,70,4,20,5.Night
125,244.190.169.115,46.54718692793925,6.648468571463564,92.55967240635287,club,70,4,20,5.Night
126,244.190.169.115,46.540782352683166,6.5918965877586055,109.62093135668036,cafeteria,55,5,13,3.Afternoon
127,244.190.169.115,46.540782352683166,6.5918965877586055,109.62093135668036,restaurant,55,5,13,3.Afternoon
128,244.190.169.115,46.54798944925552,6.645860365522411,113.69224327486032,bar,70,5,17,4.Evening
129,244.190.169.115,46.54798944925552,6.645860365522411,113.69224327486032,club,70,5,17,4.Evening
130,244.190.169.115,46.54637046724508,6.649892848816985,118.32203582077042,bar,70,5,22,5.Night
131,244.190.169.115,46.54637046724508,6.649892848816985,118.32203582077042,cafeteria,70,5,22,5.Night
132,244.190.169.115,46.54798944925552,6.645860365522411,129.76204200754083,cafeteria,70,6,9,2.Morning
133,244.190.169.115,46.54392298561216,6.641054855183668,129.76204200754083,bar,70,6,9,2.Morning
134,244.190.169.115,46.54637046724508,6.649892848816985,129.76204200754083,supermarket,70,6,9,2.Morning
135,244.190.169.115,46.546508968736966,6.646213622490748,129.76204200754083,club,70,6,9,2.Morning
136,244.190.169.115,46.54798944925552,6.645860365522411,152.31898543394232,cafeteria,70,7,8,1.Early
137,244.190.169.115,46.54392298561216,6.641054855183668,152.31898543394232,bar,70,7,8,1.Early
138,244.190.169.115,46.540782352683166,6.5918965877586055,180.78853795577743,cafeteria,55,8,12,3.Afternoon
139,244.190.169.115,46.540782352683166,6.5918965877586055,180.78853795577743,restaurant,55,8,12,3.Afternoon
140,244.190.169.115,46.54798944925552,6.645860365522411,187.14147902305385,cafeteria,70,8,19,4.Evening
141,244.190.169.115,46.54798944925552,6.645860365522411,187.14147902305385,club,70,8,19,4.Evening
142,244.190.169.115,46.54392298561216,6.641054855183668,190.8513674517593,supermarket,70,8,22,5.Night
143,244.190.169.115,46.54392298561216,6.641054855183668,190.8513674517593,cafeteria,70,8,22,5.Night
144,244.190.169.115,46.540782352683166,6.5918965877586055,206.0844652953284,cafeteria,55,9,14,3.Afternoon
145,244.190.169.115,46.540782352683166,6.5918965877586055,206.0844652953284,restaurant,55,9,14,3.Afternoon
146,244.190.169.115,46.54798944925552,6.645860365522411,209.4173737571413,cafeteria,70,9,17,4.Evening
