,ip_address,daytime,day,cell_id,count
5036,210.68.124.185,2.Morning,18,53,2
5037,210.68.124.185,4.Evening,18,100,2
5038,210.68.124.185,5.Night,18,100,2
5039,210.68.124.185,3.Afternoon,19,53,2
5040,210.68.124.185,4.Evening,19,100,2
5041,210.68.124.185,5.Night,19,100,2
5042,210.68.124.185,1.Early,20,100,4
5043,211.193.115.52,2.Morning,1,32,2
5044,211.193.115.52,4.Evening,1,95,2
5045,211.193.115.52,5.Night,1,95,2
5046,211.193.115.52,2.Morning,2,32,2
5047,211.193.115.52,4.Evening,2,95,2
5048,211.193.115.52,5.Night,2,95,2
5049,211.193.115.52,2.Morning,3,32,2
5050,211.193.115.52,4.Evening,3,95,2
5051,211.193.115.52,5.Night,3,95,2
5052,211.193.115.52,2.Morning,4,32,2
5053,211.193.115.52,4.Evening,4,95,2
5054,211.193.115.52,5.Night,4,95,2
5055,211.193.115.52,2.Morning,5,32,2
5056,211.193.115.52,4.Evening,5,95,2
5057,211.193.115.52,5.Night,5,95,2
5058,211.193.115.52,1.Early,6,43,2
5059,211.193.115.52,1.Early,6,87,1
5060,211.193.115.52,1.Early,6,95,1
5061,211.193.115.52,1.Early,7,75,2
5062,211.193.115.52,1.Early,7,95,1
5063,211.193.115.52,2.Morning,8,32,2
5064,211.193.115.52,4.Evening,8,95,2
5065,211.193.115.52,5.Night,8,95,2
5066,211.193.115.52,2.Morning,9,32,2
5067,211.193.115.52,5.Night,9,95,4
5068,211.193.115.52,2.Morning,10,32,2
5069,211.193.115.52,4.Evening,10,95,2
5070,211.193.115.52,3.Afternoon,11,32,2
5071,211.193.115.52,4.Evening,11,95,2
5072,211.193.115.52,5.Night,11,95,2
5073,211.193.115.52,2.Morning,12,32,2
5074,211.193.115.52,4.Evening,12,95,2
5075,211.193.115.52,5.Night,12,95,2
5076,211.193.115.52,2.Morning,13,53,1
5077,211.193.115.52,2.Morning,13,62,1
5078,211.193.115.52,2.Morning,13,95,2
5079,211.193.115.52,1.Early,14,51,2
5080,211.193.115.52,1.Early,14,95,1
5081,211.193.115.52,2.Morning,15,32,2
5082,211.193.115.52,4.Evening,15,95,4
5083,211.193.115.52,3.Afternoon,16,32,2
5084,211.193.115.52,4.Evening,16,95,2
5085,211.193.115.52,5.Night,16,95,2
5086,211.193.115.52,2.Morning,17,32,2
5087,211.193.115.52,4.Evening,17,95,2
5088,211.193.115.52,2.Morning,18,32,2
5089,211.193.115.52,4.Evening,18,95,2
5090,211.193.115.52,5.Night,18,95,2
5091,211.193.115.52,2.Morning,19,32,2
5092,211.193.115.52,4.Evening,19,95,2
5093,211.193.115.52,5.Night,19,95,2
5094,211.193.115.52,2.Morning,20,20,2
5095,211.193.115.52,2.Morning,20,95,1
5096,22.89.99.232,3.Afternoon,1,86,2
5097,22.89.99.232,4.Evening,1,77,2
5098,22.89.99.232,5.Night,1,77,2
5099,22.89.99.232,3.Afternoon,2,86,2
5100,22.89.99.232,4.Evening,2,77,2
5101,22.89.99.232,5.Night,2,77,2
5102,22.89.99.232,3.Afternoon,3,86,2
5103,22.89.99.232,4.Evening,3,77,2
5104,22.89.99.232,5.Night,3,77,2
5105,22.89.99.232,3.Afternoon,4,86,2
5106,22.89.99.232,4.Evening,4,77,2
5107,22.89.99.232,3.Afternoon,5,86,2
5108,22.89.99.232,4.Evening,5,77,2
5109,22.89.99.232,5.Night,5,77,2
5110,22.89.99.232,1.Early,6,77,2
5111,22.89.99.232,1.Early,7,52,1
5112,22.89.99.232,1.Early,7,77,1
5113,22.89.99.232,1.Early,7,85,1
5114,22.89.99.232,3.Afternoon,8,86,2
5115,22.89.99.232,4.Evening,8,77,2
5116,22.89.99.232,5.Night,8,77,2
5117,22.89.99.232,2.Morning,9,86,2
5118,22.89.99.232,4.Evening,9,77,2
5119,22.89.99.232,5.Night,9,77,2
5120,22.89.99.232,3.Afternoon,10,86,2
5121,22.89.99.232,4.Evening,10,77,2
5122,22.89.99.232,5.Night,10,77,2
5123,22.89.99.232,3.Afternoon,11,86,2
5124,22.89.99.232,4.Evening,11,77,2
5125,22.89.99.232,5.Night,11,77,2
5126,22.89.99.232,3.Afternoon,12,77,2
5127,22.89.99.232,3.Afternoon,12,86,2
5128,22.89.99.232,5.Night,12,77,2
5129,22.89.99.232,2.Morning,13,77,2
5130,22.89.99.232,2.Morning,14,4,1
5131,22.89.99.232,2.Morning,14,77,2
5132,22.89.99.232,3.Afternoon,15,86,2
5133,22.89.99.232,4.Evening,15,77,2
5134,22.89.99.232,5.Night,15,77,2
5135,22.89.99.232,3.Afternoon,16,86,2
5136,22.89.99.232,4.Evening,16,77,2
5137,22.89.99.232,5.Night,16,77,2
5138,22.89.99.232,3.Afternoon,17,77,2
5139,22.89.99.232,3.Afternoon,17,86,2
5140,22.89.99.232,5.Night,17,77,2
5141,22.89.99.232,3.Afternoon,18,86,2
5142,22.89.99.232,4.Evening,18,77,2
5143,22.89.99.232,5.Night,18,77,2
5144,22.89.99.232,3.Afternoon,19,86,2
5145,22.89.99.232,4.Evening,19,77,2
5146,22.89.99.232,5.Night,19,77,2
5147,22.89.99.232,1.Early,20,51,2
5148,22.89.99.232,1.Early,20,66,1
5149,22.89.99.232,1.Early,20,77,1
5150,220.23.41.202,3.Afternoon,1,33,2
5151,220.23.41.202,5.Night,1,78,4
5152,220.23.41.202,3.Afternoon,2,33,2
5153,220.23.41.202,4.Evening,2,78,2
5154,220.23.41.202,5.Night,2,78,2
5155,220.23.41.202,2.Morning,3,33,2
5156,220.23.41.202,4.Evening,3,78,2
5157,220.23.41.202,5.Night,3,78,2
5158,220.23.41.202,3.Afternoon,4,33,2
5159,220.23.41.202,4.Evening,4,78,2
5160,220.23.41.202,5.Night,4,78,2
5161,220.23.41.202,3.Afternoon,5,33,2
5162,220.23.41.202,4.Evening,5,78,4
5163,220.23.41.202,2.Morning,6,78,4
5164,220.23.41.202,1.Early,7,78,3
5165,220.23.41.202,3.Afternoon,8,33,2
5166,220.23.41.202,4.Evening,8,78,2
5167,220.23.41.202,5.Night,8,78,2
5168,220.23.41.202,1.Early,9,78,2
5169,220.23.41.202,3.Afternoon,9,33,2
5170,220.23.41.202,3.Afternoon,9,78,2
5171,220.23.41.202,3.Afternoon,10,33,2
5172,220.23.41.202,4.Evening,10,78,2
5173,220.23.41.202,5.Night,10,78,2
5174,220.23.41.202,3.Afternoon,11,33,2
5175,220.23.41.202,4.Evening,11,78,2
5176,220.23.41.202,5.Night,11,78,2
5177,220.23.41.202,3.Afternoon,12,33,2
5178,220.23.41.202,4.Evening,12,78,2
5179,220.23.41.202,5.Night,12,78,2
5180,220.23.41.202,2.Morning,13,78,2
5181,220.23.41.202,1.Early,14,78,4
5182,220.23.41.202,3.Afternoon,15,33,2
5183,220.23.41.202,4.Evening,15,78,2
5184,220.23.41.202,5.Night,15,78,2
5185,220.23.41.202,3.Afternoon,16,33,2
5186,220.23.41.202,4.Evening,16,78,2
5187,220.23.41.202,5.Night,16,78,2
5188,220.23.41.202,3.Afternoon,17,33,2
5189,220.23.41.202,3.Afternoon,17,78,2
5190,220.23.41.202,5.Night,17,78,2
5191,220.23.41.202,3.Afternoon,18,33,2
5192,220.23.41.202,4.Evening,18,78,2
5193,220.23.41.202,5.Night,18,78,2
5194,220.23.41.202,3.Afternoon,19,33,2
5195,220.23.41.202,4.Evening,19,78,2
5196,220.23.41.202,5.Night,19,78,2
5197,220.23.41.202,2.Morning,20,78,4
5198,222.215.127.43,1.Early,1,85,2
5199,222.215.127.43,2.Morning,1,80,2
5200,222.215.127.43,3.Afternoon,1,85,2
5201,222.215.127.43,2.Morning,2,80,2
5202,222.215.127.43,4.Evening,2,85,2
5203,222.215.127.43,5.Night,2,85,2
5204,222.215.127.43,3.Afternoon,3,80,2
5205,222.215.127.43,4.Evening,3,85,2
5206,222.215.127.43,5.Night,3,85,2
5207,222.215.127.43,1.Early,4,85,2
5208,222.215.127.43,3.Afternoon,4,80,2
5209,222.215.127.43,4.Evening,4,85,2
5210,222.215.127.43,3.Afternoon,5,80,2
5211,222.215.127.43,4.Evening,5,85,2
5212,222.215.127.43,5.Night,5,85,2
5213,222.215.127.43,1.Early,6,41,2
5214,222.215.127.43,1.Early,6,85,2
5215,222.215.127.43,1.Early,7,66,3
5216,222.215.127.43,1.Early,7,85,1
5217,222.215.127.43,3.Afternoon,8,80,2
5218,222.215.127.43,4.Evening,8,85,2
5219,222.215.127.43,5.Night,8,85,2
5220,222.215.127.43,3.Afternoon,9,80,2
5221,222.215.127.43,4.Evening,9,85,2
5222,222.215.127.43,5.Night,9,85,2
5223,222.215.127.43,2.Morning,10,80,2
5224,222.215.127.43,4.Evening,10,85,2
5225,222.215.127.43,5.Night,10,85,2
5226,222.215.127.43,2.Morning,11,80,2
5227,222.215.127.43,4.Evening,11,85,2
5228,222.215.127.43,5.Night,11,85,2
5229,222.215.127.43,2.Morning,12,80,2
5230,222.215.127.43,4.Evening,12,85,2
5231,222.215.127.43,1.Early,13,45,1
5232,222.215.127.43,1.Early,13,85,3
5233,222.215.127.43,2.Morning,14,67,3
5234,222.215.127.43,2.Morning,14,85,1
5235,222.215.127.43,2.Morning,15,80,2
5236,222.215.127.43,4.Evening,15,85,2
5237,222.215.127.43,5.Night,15,85,2
5238,222.215.127.43,2.Morning,16,80,2
5239,222.215.127.43,4.Evening,16,85,2
5240,222.215.127.43,5.Night,16,85,2
5241,222.215.127.43,2.Morning,17,80,2
5242,222.215.127.43,4.Evening,17,85,2
5243,222.215.127.43,5.Night,17,85,2
5244,222.215.127.43,1.Early,18,85,2
5245,222.215.127.43,3.Afternoon,18,80,2
5246,222.215.127.43,4.Evening,18,85,2
5247,222.215.127.43,2.Morning,19,80,2
5248,222.215.127.43,4.Evening,19,85,2
5249,222.215.127.43,2.Morning,20,85,2
5250,224.203.30.107,3.Afternoon,1,62,2
5251,224.203.30.107,4.Evening,1,48,2
5252,224.203.30.107,5.Night,1,48,2
5253,224.203.30.107,3.Afternoon,2,48,2
5254,224.203.30.107,3.Afternoon,2,62,2
5255,224.203.30.107,5.Night,2,48,2
5256,224.203.30.107,3.Afternoon,3,48,2
5257,224.203.30.107,3.Afternoon,3,62,2
5258,224.203.30.107,1.Early,4,48,2
5259,224.203.30.107,3.Afternoon,4,48,2
5260,224.203.30.107,3.Afternoon,4,62,2
5261,224.203.30.107,2.Morning,5,62,2
5262,224.203.30.107,3.Afternoon,5,48,2
5263,224.203.30.107,5.Night,5,48,2
5264,224.203.30.107,2.Morning,6,48,2
5265,224.203.30.107,1.Early,7,48,2
5266,224.203.30.107,1.Early,7,96,2
5267,224.203.30.107,3.Afternoon,8,62,2
5268,224.203.30.107,4.Evening,8,48,2
5269,224.203.30.107,5.Night,8,48,2
5270,224.203.30.107,3.Afternoon,9,48,2
5271,224.203.30.107,3.Afternoon,9,62,2
5272,224.203.30.107,5.Night,9,48,2
5273,224.203.30.107,3.Afternoon,10,62,2
5274,224.203.30.107,4.Evening,10,48,2
5275,224.203.30.107,5.Night,10,48,2
5276,224.203.30.107,3.Afternoon,11,48,2
5277,224.203.30.107,3.Afternoon,11,62,2
5278,224.203.30.107,5.Night,11,48,2
5279,224.203.30.107,3.Afternoon,12,62,2
5280,224.203.30.107,4.Evening,12,48,2
5281,224.203.30.107,5.Night,12,48,2
5282,224.203.30.107,1.Early,13,48,3
5283,224.203.30.107,2.Morning,14,12,3
5284,224.203.30.107,2.Morning,14,48,1
5285,224.203.30.107,3.Afternoon,15,48,2
5286,224.203.30.107,3.Afternoon,15,62,2
5287,224.203.30.107,5.Night,15,48,2
5288,224.203.30.107,3.Afternoon,16,48,2
5289,224.203.30.107,3.Afternoon,16,62,2
5290,224.203.30.107,3.Afternoon,17,48,2
5291,224.203.30.107,3.Afternoon,17,62,2
5292,224.203.30.107,5.Night,17,48,2
5293,224.203.30.107,3.Afternoon,18,62,2
5294,224.203.30.107,4.Evening,18,48,2
5295,224.203.30.107,3.Afternoon,19,48,2
5296,224.203.30.107,3.Afternoon,19,62,2
5297,224.203.30.107,5.Night,19,48,2
5298,224.203.30.107,2.Morning,20,48,1
5299,224.203.30.107,2.Morning,20,82,2
5300,227.101.137.102,2.Morning,1,32,2
5301,227.101.137.102,4.Evening,1,74,2
5302,227.101.137.102,5.Night,1,74,2
5303,227.101.137.102,3.Afternoon,2,32,2
5304,227.101.137.102,4.Evening,2,74,4
5305,227.101.137.102,2.Morning,3,32,2
5306,227.101.137.102,4.Evening,3,74,2
5307,227.101.137.102,5.Night,3,74,2
5308,227.101.137.102,2.Morning,4,32,2
5309,227.101.137.102,4.Evening,4,74,4
5310,227.101.137.102,2.Morning,5,32,2
5311,227.101.137.102,4.Evening,5,74,2
5312,227.101.137.102,5.Night,5,74,2
5313,227.101.137.102,1.Early,6,74,2
5314,227.101.137.102,2.Morning,7,74,2
5315,227.101.137.102,2.Morning,8,32,2
5316,227.101.137.102,4.Evening,8,74,4
5317,227.101.137.102,3.Afternoon,9,32,2
5318,227.101.137.102,4.Evening,9,74,2
5319,227.101.137.102,5.Night,9,74,2
5320,227.101.137.102,2.Morning,10,32,2
5321,227.101.137.102,4.Evening,10,74,4
5322,227.101.137.102,2.Morning,11,32,2
5323,227.101.137.102,4.Evening,11,74,2
5324,227.101.137.102,5.Night,11,74,2
5325,227.101.137.102,2.Morning,12,32,2
5326,227.101.137.102,4.Evening,12,74,4
5327,227.101.137.102,2.Morning,13,74,3
5328,227.101.137.102,1.Early,14,74,1
5329,227.101.137.102,1.Early,14,85,1
5330,227.101.137.102,2.Morning,15,32,2
5331,227.101.137.102,4.Evening,15,74,2
5332,227.101.137.102,5.Night,15,74,2
5333,227.101.137.102,2.Morning,16,32,2
5334,227.101.137.102,4.Evening,16,74,4
5335,227.101.137.102,2.Morning,17,32,2
5336,227.101.137.102,4.Evening,17,74,2
5337,227.101.137.102,5.Night,17,74,2
5338,227.101.137.102,3.Afternoon,18,32,2
5339,227.101.137.102,4.Evening,18,74,4
5340,227.101.137.102,3.Afternoon,19,32,2
5341,227.101.137.102,5.Night,19,74,4
5342,227.101.137.102,1.Early,20,66,2
5343,227.101.137.102,1.Early,20,74,2
5344,229.89.219.178,2.Morning,1,25,2
5345,229.89.219.178,4.Evening,1,84,2
5346,229.89.219.178,5.Night,1,84,2
5347,229.89.219.178,2.Morning,2,25,2
5348,229.89.219.178,4.Evening,2,84,2
5349,229.89.219.178,5.Night,2,84,2
5350,229.89.219.178,3.Afternoon,3,25,2
5351,229.89.219.178,4.Evening,3,84,4
5352,229.89.219.178,3.Afternoon,4,25,2
5353,229.89.219.178,4.Evening,4,84,2
5354,229.89.219.178,5.Night,4,84,2
5355,229.89.219.178,3.Afternoon,5,25,2
5356,229.89.219.178,4.Evening,5,84,2
5357,229.89.219.178,5.Night,5,84,2
5358,229.89.219.178,2.Morning,6,84,2
5359,229.89.219.178,2.Morning,7,43,1
5360,229.89.219.178,2.Morning,7,84,2
5361,229.89.219.178,3.Afternoon,8,25,2
5362,229.89.219.178,4.Evening,8,84,2
5363,229.89.219.178,5.Night,8,84,2
5364,229.89.219.178,3.Afternoon,9,25,2
5365,229.89.219.178,4.Evening,9,84,4
5366,229.89.219.178,2.Morning,10,25,2
5367,229.89.219.178,4.Evening,10,84,2
5368,229.89.219.178,5.Night,10,84,2
5369,229.89.219.178,3.Afternoon,11,25,2
5370,229.89.219.178,4.Evening,11,84,2
5371,229.89.219.178,5.Night,11,84,2
5372,229.89.219.178,3.Afternoon,12,25,2
5373,229.89.219.178,4.Evening,12,84,2
5374,229.89.219.178,5.Night,12,84,2
5375,229.89.219.178,1.Early,13,84,2
5376,229.89.219.178,2.Morning,14,84,2
5377,229.89.219.178,2.Morning,15,25,2
5378,229.89.219.178,4.Evening,15,84,2
5379,229.89.219.178,5.Night,15,84,2
5380,229.89.219.178,2.Morning,16,25,2
5381,229.89.219.178,4.Evening,16,84,2
5382,229.89.219.178,5.Night,16,84,2
5383,229.89.219.178,3.Afternoon,17,25,2
5384,229.89.219.178,4.Evening,17,84,2
5385,229.89.219.178,5.Night,17,84,2
5386,229.89.219.178,3.Afternoon,18,25,2
5387,229.89.219.178,4.Evening,18,84,2
5388,229.89.219.178,5.Night,18,84,2
5389,229.89.219.178,2.Morning,19,25,2
5390,229.89.219.178,4.Evening,19,84,4
5391,229.89.219.178,2.Morning,20,84,3
5392,23.32.131.49,3.Afternoon,1,42,2
5393,23.32.131.49,4.Evening,1,70,2
5394,23.32.131.49,5.Night,1,70,2
5395,23.32.131.49,3.Afternoon,2,42,2
5396,23.32.131.49,5.Night,2,70,4
5397,23.32.131.49,2.Morning,3,42,2
5398,23.32.131.49,4.Evening,3,70,2
5399,23.32.131.49,5.Night,3,70,2
5400,23.32.131.49,3.Afternoon,4,42,2
5401,23.32.131.49,5.Night,4,70,4
5402,23.32.131.49,2.Morning,5,42,2
5403,23.32.131.49,5.Night,5,70,4
5404,23.32.131.49,2.Morning,6,70,3
5405,23.32.131.49,1.Early,7,46,3
5406,23.32.131.49,1.Early,7,70,1
5407,23.32.131.49,3.Afternoon,8,42,2
5408,23.32.131.49,4.Evening,8,70,2
5409,23.32.131.49,5.Night,8,70,2
5410,23.32.131.49,2.Morning,9,42,2
5411,23.32.131.49,5.Night,9,70,4
5412,23.32.131.49,3.Afternoon,10,42,2
5413,23.32.131.49,4.Evening,10,70,2
5414,23.32.131.49,5.Night,10,70,2
5415,23.32.131.49,3.Afternoon,11,42,2
5416,23.32.131.49,4.Evening,11,70,2
5417,23.32.131.49,5.Night,11,70,2
5418,23.32.131.49,3.Afternoon,12,42,2
5419,23.32.131.49,5.Night,12,70,4
5420,23.32.131.49,2.Morning,13,70,2
5421,23.32.131.49,2.Morning,14,33,1
5422,23.32.131.49,2.Morning,14,58,1
5423,23.32.131.49,2.Morning,14,70,1
5424,23.32.131.49,3.Afternoon,15,42,2
5425,23.32.131.49,4.Evening,15,70,2
5426,23.32.131.49,5.Night,15,70,2
5427,23.32.131.49,3.Afternoon,16,42,2
5428,23.32.131.49,5.Night,16,70,4
5429,23.32.131.49,3.Afternoon,17,42,2
5430,23.32.131.49,4.Evening,17,70,2
5431,23.32.131.49,5.Night,17,70,2
5432,23.32.131.49,1.Early,18,70,2
5433,23.32.131.49,3.Afternoon,18,42,2
5434,23.32.131.49,4.Evening,18,70,2
5435,23.32.131.49,3.Afternoon,19,42,2
5436,23.32.131.49,4.Evening,19,70,2
5437,23.32.131.49,5.Night,19,70,2
5438,23.32.131.49,1.Early,20,70,3
5439,230.106.55.51,3.Afternoon,1,72,2
5440,230.106.55.51,3.Afternoon,1,78,2
5441,230.106.55.51,5.Night,1,72,2
5442,230.106.55.51,2.Morning,2,78,2
5443,230.106.55.51,3.Afternoon,2,72,2
5444,230.106.55.51,5.Night,2,72,2
5445,230.106.55.51,3.Afternoon,3,72,2
5446,230.106.55.51,3.Afternoon,3,78,2
5447,230.106.55.51,5.Night,3,72,2
5448,230.106.55.51,3.Afternoon,4,78,2
5449,230.106.55.51,4.Evening,4,72,2
5450,230.106.55.51,5.Night,4,72,2
5451,230.106.55.51,3.Afternoon,5,78,2
5452,230.106.55.51,4.Evening,5,72,2
5453,230.106.55.51,5.Night,5,72,2
5454,230.106.55.51,1.Early,6,72,3
5455,230.106.55.51,1.Early,7,72,3
5456,230.106.55.51,3.Afternoon,8,72,2
5457,230.106.55.51,3.Afternoon,8,78,2
5458,230.106.55.51,5.Night,8,72,2
5459,230.106.55.51,3.Afternoon,9,78,2
5460,230.106.55.51,4.Evening,9,72,4
5461,230.106.55.51,3.Afternoon,10,72,2
5462,230.106.55.51,3.Afternoon,10,78,2
5463,230.106.55.51,5.Night,10,72,2
5464,230.106.55.51,3.Afternoon,11,78,2
5465,230.106.55.51,4.Evening,11,72,4
5466,230.106.55.51,3.Afternoon,12,78,2
5467,230.106.55.51,4.Evening,12,72,2
5468,230.106.55.51,5.Night,12,72,2
5469,230.106.55.51,2.Morning,13,72,2
5470,230.106.55.51,2.Morning,14,72,2
5471,230.106.55.51,3.Afternoon,15,78,2
5472,230.106.55.51,4.Evening,15,72,2
5473,230.106.55.51,5.Night,15,72,2
5474,230.106.55.51,3.Afternoon,16,78,2
5475,230.106.55.51,4.Evening,16,72,2
5476,230.106.55.51,5.Night,16,72,2
5477,230.106.55.51,3.Afternoon,17,72,2
5478,230.106.55.51,3.Afternoon,17,78,2
5479,230.106.55.51,5.Night,17,72,2
5480,230.106.55.51,3.Afternoon,18,78,2
5481,230.106.55.51,4.Evening,18,72,4
5482,230.106.55.51,3.Afternoon,19,72,2
5483,230.106.55.51,3.Afternoon,19,78,2
5484,230.106.55.51,5.Night,19,72,2
5485,230.106.55.51,2.Morning,20,72,2
5486,230.117.18.126,2.Morning,1,35,2
5487,230.117.18.126,4.Evening,1,27,2
5488,230.117.18.126,5.Night,1,27,2
5489,230.117.18.126,2.Morning,2,35,2
5490,230.117.18.126,4.Evening,2,27,2
5491,230.117.18.126,5.Night,2,27,2
5492,230.117.18.126,3.Afternoon,3,35,2
5493,230.117.18.126,4.Evening,3,27,2
5494,230.117.18.126,5.Night,3,27,2
5495,230.117.18.126,2.Morning,4,35,2
5496,230.117.18.126,4.Evening,4,27,2
5497,230.117.18.126,5.Night,4,27,2
5498,230.117.18.126,2.Morning,5,35,2
5499,230.117.18.126,3.Afternoon,5,27,2
5500,230.117.18.126,5.Night,5,27,2
5501,230.117.18.126,2.Morning,6,27,2
5502,230.117.18.126,2.Morning,6,85,1
5503,230.117.18.126,1.Early,7,27,2
5504,230.117.18.126,3.Afternoon,8,27,2
5505,230.117.18.126,3.Afternoon,8,35,2
5506,230.117.18.126,5.Night,8,27,2
5507,230.117.18.126,3.Afternoon,9,35,2
5508,230.117.18.126,4.Evening,9,27,4
5509,230.117.18.126,2.Morning,10,35,2
5510,230.117.18.126,4.Evening,10,27,2
5511,230.117.18.126,5.Night,10,27,2
5512,230.117.18.126,2.Morning,11,35,2
5513,230.117.18.126,4.Evening,11,27,4
5514,230.117.18.126,2.Morning,12,35,2
5515,230.117.18.126,4.Evening,12,27,2
5516,230.117.18.126,5.Night,12,27,2
5517,230.117.18.126,2.Morning,13,27,2
5518,230.117.18.126,2.Morning,13,97,2
5519,230.117.18.126,2.Morning,14,27,2
5520,230.117.18.126,2.Morning,14,42,1
5521,230.117.18.126,2.Morning,15,35,2
5522,230.117.18.126,4.Evening,15,27,2
5523,230.117.18.126,5.Night,15,27,2
5524,230.117.18.126,2.Morning,16,35,2
5525,230.117.18.126,4.Evening,16,27,2
5526,230.117.18.126,5.Night,16,27,2
5527,230.117.18.126,2.Morning,17,35,2
5528,230.117.18.126,3.Afternoon,17,27,2
5529,230.117.18.126,5.Night,17,27,2
5530,230.117.18.126,2.Morning,18,35,2
5531,230.117.18.126,4.Evening,18,27,2
5532,230.117.18.126,5.Night,18,27,2
5533,230.117.18.126,2.Morning,19,35,2
5534,230.117.18.126,4.Evening,19,27,2
5535,230.117.18.126,5.Night,19,27,2
5536,230.117.18.126,1.Early,20,27,2
5537,230.200.203.199,2.Morning,1,98,2
5538,230.200.203.199,4.Evening,1,97,2
5539,230.200.203.199,5.Night,1,97,2
5540,230.200.203.199,3.Afternoon,2,98,2
5541,230.200.203.199,4.Evening,2,97,2
5542,230.200.203.199,5.Night,2,97,2
5543,230.200.203.199,3.Afternoon,3,98,2
5544,230.200.203.199,5.Night,3,97,4
5545,230.200.203.199,2.Morning,4,98,2
5546,230.200.203.199,4.Evening,4,97,2
5547,230.200.203.199,5.Night,4,97,2
5548,230.200.203.199,3.Afternoon,5,98,2
5549,230.200.203.199,4.Evening,5,97,4
5550,230.200.203.199,2.Morning,6,97,2
5551,230.200.203.199,1.Early,7,97,2
5552,230.200.203.199,2.Morning,8,98,2
5553,230.200.203.199,4.Evening,8,97,2
5554,230.200.203.199,5.Night,8,97,2
5555,230.200.203.199,3.Afternoon,9,98,2
5556,230.200.203.199,4.Evening,9,97,2
5557,230.200.203.199,5.Night,9,97,2
5558,230.200.203.199,3.Afternoon,10,98,2
5559,230.200.203.199,4.Evening,10,97,2
5560,230.200.203.199,5.Night,10,97,2
5561,230.200.203.199,3.Afternoon,11,98,2
5562,230.200.203.199,4.Evening,11,97,2
5563,230.200.203.199,5.Night,11,97,2
5564,230.200.203.199,3.Afternoon,12,98,2
5565,230.200.203.199,5.Night,12,97,4
5566,230.200.203.199,1.Early,13,97,4
5567,230.200.203.199,2.Morning,14,97,3
5568,230.200.203.199,3.Afternoon,15,98,2
5569,230.200.203.199,4.Evening,15,97,2
5570,230.200.203.199,5.Night,15,97,2
5571,230.200.203.199,3.Afternoon,16,98,2
5572,230.200.203.199,4.Evening,16,97,4
5573,230.200.203.199,3.Afternoon,17,98,2
5574,230.200.203.199,4.Evening,17,97,2
5575,230.200.203.199,5.Night,17,97,2
5576,230.200.203.199,3.Afternoon,18,98,2
5577,230.200.203.199,4.Evening,18,97,2
5578,230.200.203.199,5.Night,18,97,2
5579,230.200.203.199,2.Morning,19,98,2
5580,230.200.203.199,4.Evening,19,97,2
5581,230.200.203.199,5.Night,19,97,2
5582,230.200.203.199,2.Morning,20,97,3
5583,231.216.0.104,1.Early,1,56,2
5584,231.216.0.104,2.Morning,1,36,2
5585,231.216.0.104,3.Afternoon,1,56,2
5586,231.216.0.104,2.Morning,2,36,2
5587,231.216.0.104,3.Afternoon,2,56,2
5588,231.216.0.104,5.Night,2,56,2
5589,231.216.0.104,2.Morning,3,36,2
5590,231.216.0.104,3.Afternoon,3,56,2
5591,231.216.0.104,5.Night,3,56,2
5592,231.216.0.104,2.Morning,4,36,2
5593,231.216.0.104,3.Afternoon,4,56,2
5594,231.216.0.104,5.Night,4,56,2
5595,231.216.0.104,2.Morning,5,36,2
5596,231.216.0.104,3.Afternoon,5,56,2
5597,231.216.0.104,5.Night,5,56,2
5598,231.216.0.104,2.Morning,6,56,3
5599,231.216.0.104,1.Early,7,28,1
5600,231.216.0.104,1.Early,7,56,2
5601,231.216.0.104,2.Morning,8,36,2
5602,231.216.0.104,3.Afternoon,8,56,2
5603,231.216.0.104,5.Night,8,56,2
5604,231.216.0.104,2.Morning,9,36,2
5605,231.216.0.104,3.Afternoon,9,56,2
5606,231.216.0.104,5.Night,9,56,2
5607,231.216.0.104,1.Early,10,36,2
5608,231.216.0.104,4.Evening,10,56,2
5609,231.216.0.104,5.Night,10,56,2
5610,231.216.0.104,2.Morning,11,36,2
5611,231.216.0.104,4.Evening,11,56,2
5612,231.216.0.104,5.Night,11,56,2
5613,231.216.0.104,2.Morning,12,36,2
5614,231.216.0.104,3.Afternoon,12,56,2
5615,231.216.0.104,5.Night,12,56,2
5616,231.216.0.104,2.Morning,13,56,4
5617,231.216.0.104,1.Early,14,56,3
5618,231.216.0.104,1.Early,14,87,1
5619,231.216.0.104,2.Morning,15,36,2
5620,231.216.0.104,3.Afternoon,15,56,2
5621,231.216.0.104,5.Night,15,56,2
5622,231.216.0.104,2.Morning,16,36,2
5623,231.216.0.104,4.Evening,16,56,2
5624,231.216.0.104,5.Night,16,56,2
5625,231.216.0.104,2.Morning,17,36,2
5626,231.216.0.104,4.Evening,17,56,2
5627,231.216.0.104,5.Night,17,56,2
5628,231.216.0.104,2.Morning,18,36,2
5629,231.216.0.104,4.Evening,18,56,4
5630,231.216.0.104,2.Morning,19,36,2
5631,231.216.0.104,3.Afternoon,19,56,2
5632,231.216.0.104,5.Night,19,56,2
5633,231.216.0.104,2.Morning,20,56,1
5634,231.216.0.104,2.Morning,20,82,2
5635,232.230.163.5,3.Afternoon,1,44,2
5636,232.230.163.5,4.Evening,1,29,2
5637,232.230.163.5,5.Night,1,29,2
5638,232.230.163.5,2.Morning,2,44,2
5639,232.230.163.5,4.Evening,2,29,2
